area_type,location,size,total_sqft,bath,balcony,price,price_per_sqft
3,962,9,984.0,2.0,1.0,55.0,0.05589430894308943
0,545,11,1770.0,3.0,3.0,100.0,0.05649717514124294
2,521,10,900.0,3.0,1.0,105.0,0.11666666666666667
2,918,16,1350.0,5.0,1.0,120.0,0.08888888888888889
3,232,9,1447.0,2.0,1.0,75.97,0.05250172771250864
0,746,10,1140.0,2.0,1.0,60.0,0.05263157894736842
3,247,9,1170.0,2.0,3.0,34.0,0.02905982905982906
3,863,9,1160.0,2.0,2.0,46.39,0.03999137931034483
3,614,9,1296.0,2.0,1.0,89.0,0.06867283950617284
0,631,11,1570.0,3.0,2.0,80.0,0.050955414012738856
3,785,11,1495.0,2.0,2.0,65.0,0.043478260869565216
3,493,11,1530.0,2.0,2.0,67.0,0.04379084967320261
2,905,16,900.0,4.0,0.0,140.0,0.15555555555555556
3,448,11,1800.0,3.0,1.0,70.0,0.03888888888888889
3,217,9,1088.0,2.0,2.0,48.0,0.04411764705882353
3,499,11,1533.0,3.0,1.0,98.18,0.064044357469015
3,894,9,1100.0,2.0,1.0,68.0,0.06181818181818182
0,1075,11,1540.0,3.0,3.0,90.0,0.05844155844155844
3,476,9,1244.0,3.0,2.0,48.0,0.03858520900321544
3,499,9,1040.0,2.0,1.0,68.59,0.06595192307692307
0,391,17,1034.0,6.0,2.0,101.0,0.097678916827853
3,213,9,1260.0,2.0,1.0,39.69,0.0315
3,1095,9,1180.0,2.0,1.0,41.3,0.034999999999999996
3,1069,9,1245.0,2.0,2.0,100.0,0.08032128514056225
3,365,11,1350.0,3.0,0.0,75.0,0.05555555555555555
3,579,11,1464.0,3.0,2.0,56.0,0.03825136612021858
3,91,0,470.0,2.0,1.0,10.0,0.02127659574468085
3,1135,9,920.0,2.0,2.0,60.0,0.06521739130434782
0,1131,18,2300.0,7.0,0.0,160.0,0.06956521739130435
3,961,9,1124.0,2.0,1.0,30.35,0.027001779359430607
3,1172,13,2095.0,3.0,1.0,109.0,0.052028639618138424
3,213,9,1100.0,2.0,1.0,71.42,0.06492727272727272
3,1135,9,1019.0,2.0,1.0,58.0,0.05691854759568204
3,473,11,1756.0,3.0,2.0,128.0,0.07289293849658314
3,248,11,1280.0,3.0,1.0,50.0,0.0390625
2,634,14,1200.0,3.0,2.0,125.0,0.10416666666666667
3,522,11,1700.0,3.0,2.0,150.0,0.08823529411764706
3,1163,11,2134.0,4.0,2.0,118.0,0.05529522024367385
3,499,9,1369.1,2.0,1.0,98.0,0.07157986998758309
2,1033,12,600.0,3.0,1.0,69.0,0.115
2,482,12,1313.0,4.0,2.0,150.0,0.11424219345011424
3,273,11,2515.0,4.0,3.0,155.0,0.061630218687872766
3,1069,11,2215.0,4.0,2.0,154.0,0.06952595936794582
3,201,11,1440.0,3.0,2.0,72.0,0.05
3,485,11,1186.0,2.0,2.0,55.33,0.04665261382799325
3,1095,11,1350.0,2.0,2.0,47.24,0.034992592592592596
3,476,11,1800.0,3.0,2.0,140.0,0.07777777777777778
0,668,11,1600.0,3.0,3.0,79.0,0.049375
0,399,9,1000.0,2.0,1.0,35.0,0.035
3,186,11,1305.0,2.0,1.0,59.0,0.045210727969348656
3,245,11,1740.0,3.0,1.0,150.0,0.08620689655172414
0,729,9,900.0,2.0,1.0,90.0,0.1
0,222,9,1567.0,3.0,0.0,140.0,0.08934269304403318
3,600,11,1082.0,2.0,1.0,45.5,0.04205175600739371
0,787,9,1050.0,2.0,1.0,80.0,0.0761904761904762
3,137,9,1200.0,2.0,1.0,56.0,0.04666666666666667
0,212,12,3500.0,4.0,2.0,185.0,0.05285714285714286
3,328,9,1220.0,2.0,2.0,52.0,0.04262295081967213
3,245,11,1970.0,3.0,2.0,164.0,0.083248730964467
0,608,13,2130.0,4.0,0.0,120.0,0.056338028169014086
3,473,11,1749.0,3.0,2.0,120.0,0.0686106346483705
3,1033,9,1260.0,2.0,1.0,108.0,0.08571428571428572
3,351,11,1276.0,2.0,1.0,48.0,0.03761755485893417
3,55,9,1170.0,2.0,2.0,120.0,0.10256410256410256
3,117,11,1670.0,3.0,2.0,75.0,0.04491017964071856
3,485,11,2264.0,3.0,2.0,168.0,0.07420494699646643
3,212,9,1100.0,2.0,2.0,55.0,0.05
3,279,9,674.0,1.0,1.0,19.9,0.02952522255192878
3,661,9,1320.0,2.0,1.0,160.0,0.12121212121212122
2,1147,14,600.0,4.0,2.0,85.0,0.14166666666666666
3,388,9,1125.0,2.0,2.0,65.0,0.057777777777777775
3,792,9,1125.0,2.0,2.0,44.5,0.03955555555555555
3,163,9,700.0,2.0,1.0,29.0,0.041428571428571426
0,161,11,1300.0,2.0,1.0,75.0,0.057692307692307696
3,531,11,1600.0,3.0,2.0,83.0,0.051875
3,715,11,1052.0,2.0,1.0,60.0,0.057034220532319393
3,816,13,1140.0,3.0,1.0,145.0,0.12719298245614036
3,5,9,1130.0,2.0,2.0,36.0,0.03185840707964602
2,1169,14,1140.0,3.0,2.0,225.0,0.19736842105263158
3,159,11,2200.0,3.0,3.0,220.0,0.1
0,383,11,1500.0,2.0,1.0,63.0,0.042
3,833,11,1350.0,3.0,1.0,47.25,0.035
3,431,11,1230.0,2.0,2.0,52.0,0.04227642276422764
3,470,11,1520.0,2.0,2.0,85.0,0.05592105263157895
3,614,0,525.0,1.0,1.0,26.25,0.05
3,499,9,1040.0,2.0,1.0,61.0,0.058653846153846154
0,1093,11,1300.0,2.0,1.0,67.0,0.05153846153846154
3,832,13,2690.0,4.0,3.0,201.0,0.07472118959107807
3,368,0,780.0,1.0,1.0,70.0,0.08974358974358974
3,849,9,1140.0,2.0,1.0,51.2,0.04491228070175439
3,279,11,1225.0,3.0,1.0,33.08,0.02700408163265306
0,793,0,646.0,1.0,0.0,25.84,0.04
3,319,11,1600.0,3.0,1.0,150.0,0.09375
3,586,11,1890.0,4.0,3.0,125.0,0.06613756613756613
0,586,9,1050.0,2.0,1.0,34.0,0.03238095238095238
2,527,18,1200.0,4.0,2.0,100.0,0.08333333333333333
3,1163,11,1458.0,2.0,2.0,62.0,0.04252400548696845
2,784,16,1200.0,6.0,0.0,86.0,0.07166666666666667
3,439,11,1970.0,3.0,2.0,160.0,0.08121827411167512
2,1163,12,1808.0,4.0,0.0,80.0,0.04424778761061947
0,171,9,1007.0,2.0,1.0,67.0,0.06653426017874876
3,363,9,1105.0,2.0,1.0,50.0,0.04524886877828054
3,691,11,1700.0,3.0,3.0,150.0,0.08823529411764706
3,901,9,1170.0,2.0,3.0,50.0,0.042735042735042736
0,279,9,1080.0,2.0,3.0,45.0,0.041666666666666664
3,589,11,1150.0,2.0,1.0,62.0,0.05391304347826087
3,918,9,1200.0,2.0,1.0,57.9,0.04825
3,543,9,1200.0,2.0,1.0,54.0,0.045
3,669,11,1656.0,3.0,2.0,75.0,0.04528985507246377
2,1186,14,600.0,4.0,2.0,87.0,0.145
3,577,9,1040.0,2.0,2.0,50.0,0.04807692307692308
3,507,9,1085.0,2.0,2.0,33.7,0.031059907834101386
3,1143,11,1215.0,2.0,2.0,49.75,0.04094650205761317
0,780,14,2150.0,4.0,2.0,115.0,0.053488372093023255
2,493,14,1100.0,4.0,1.0,120.0,0.10909090909090909
3,849,9,1210.0,2.0,1.0,77.0,0.06363636363636363
0,595,9,1050.0,2.0,1.0,55.0,0.05238095238095238
2,119,12,600.0,3.0,1.0,70.0,0.11666666666666667
3,518,11,1920.0,3.0,2.0,150.0,0.078125
3,1095,11,1250.0,2.0,1.0,50.0,0.04
3,776,9,947.55,2.0,1.0,80.0,0.08442826236082529
0,728,9,1421.0,2.0,1.0,90.0,0.0633356790992259
2,767,18,1050.0,4.0,2.0,155.0,0.14761904761904762
3,833,11,1425.0,2.0,2.0,74.31,0.05214736842105263
3,256,9,1162.0,2.0,1.0,58.0,0.04991394148020654
3,1163,0,905.0,1.0,1.0,60.0,0.06629834254143646
3,962,9,914.0,2.0,1.0,32.0,0.0350109409190372
0,1188,9,1258.0,2.0,0.0,58.0,0.046104928457869634
2,268,14,1100.0,4.0,2.0,220.0,0.2
3,1163,11,1537.0,2.0,3.0,70.0,0.04554326610279766
3,299,11,1230.0,2.0,2.0,53.51,0.04350406504065041
3,729,11,2250.0,3.0,1.0,200.0,0.08888888888888889
2,507,14,2000.0,4.0,1.0,69.0,0.0345
3,1155,21,3000.0,4.0,3.0,130.0,0.043333333333333335
0,115,9,950.0,2.0,0.0,32.0,0.03368421052631579
3,742,13,4000.0,4.0,2.0,200.0,0.05
3,1171,11,1282.0,2.0,1.0,48.72,0.038003120124804994
0,186,9,1304.0,2.0,0.0,111.0,0.08512269938650306
3,59,11,2100.0,3.0,2.0,200.0,0.09523809523809523
0,540,11,1220.0,2.0,2.0,49.0,0.04016393442622951
3,256,11,1636.0,3.0,2.0,85.0,0.0519559902200489
0,59,11,1415.0,3.0,1.0,65.0,0.045936395759717315
2,250,12,1276.0,3.0,1.0,217.0,0.1700626959247649
3,439,11,1728.0,3.0,2.0,125.0,0.07233796296296297
3,59,11,1680.0,3.0,3.0,125.0,0.0744047619047619
3,1120,9,1235.0,2.0,1.0,140.0,0.11336032388663968
2,1170,14,900.0,2.0,1.0,115.0,0.12777777777777777
0,620,9,1495.0,2.0,2.0,83.0,0.05551839464882943
2,485,16,1500.0,5.0,1.0,175.0,0.11666666666666667
3,1177,11,2501.0,3.0,3.0,138.0,0.055177928828468614
1,614,0,381.0,1.0,0.0,28.0,0.07349081364829396
3,485,11,2002.0,3.0,2.0,120.0,0.059940059940059943
2,195,10,1200.0,2.0,2.0,70.0,0.058333333333333334
2,248,12,1942.0,3.0,2.0,90.0,0.046343975283213185
3,388,11,1522.5,2.0,2.0,60.75,0.039901477832512314
0,1077,1,660.0,1.0,0.0,95.0,0.14393939393939395
2,186,14,1200.0,6.0,2.0,170.0,0.14166666666666666
0,206,11,1450.0,3.0,2.0,90.0,0.06206896551724138
3,383,9,1039.0,2.0,1.0,50.0,0.04812319538017324
3,833,9,1210.0,2.0,1.0,80.0,0.06611570247933884
3,138,9,995.0,1.0,1.0,24.88,0.02500502512562814
0,1171,11,1620.0,3.0,2.0,90.0,0.05555555555555555
0,742,9,1314.0,2.0,3.0,55.0,0.04185692541856925
3,246,9,945.0,2.0,1.0,33.0,0.03492063492063492
0,817,11,1374.0,3.0,2.0,72.0,0.05240174672489083
0,614,11,1603.0,3.0,3.0,113.0,0.07049282595134124
0,636,11,1230.0,2.0,2.0,52.0,0.04227642276422764
3,2,2,670.0,1.0,1.0,50.0,0.07462686567164178
3,962,13,1864.0,3.0,2.0,105.0,0.05633047210300429
0,499,12,2500.0,3.0,2.0,100.0,0.04
3,901,11,1625.0,2.0,2.0,54.0,0.03323076923076923
3,1163,9,1186.0,2.0,3.0,55.0,0.046374367622259695
3,383,9,770.0,1.0,1.0,39.9,0.05181818181818182
3,1105,9,1085.0,2.0,1.0,45.0,0.041474654377880185
3,364,11,1893.0,3.0,2.0,115.0,0.06075013206550449
2,1076,14,600.0,3.0,2.0,65.0,0.10833333333333334
3,678,11,1496.0,2.0,3.0,78.0,0.05213903743315508
3,279,11,1305.0,3.0,1.0,33.28,0.025501915708812262
3,388,11,1550.0,2.0,2.0,82.0,0.05290322580645161
3,742,11,1200.0,2.0,1.0,58.17,0.048475000000000004
3,165,11,1494.0,2.0,2.0,94.55,0.06328647925033468
3,385,9,1286.0,2.0,2.0,69.0,0.053654743390357695
2,183,12,600.0,4.0,1.0,100.0,0.16666666666666666
3,476,11,1860.0,3.0,2.0,95.0,0.051075268817204304
3,470,9,1243.0,2.0,2.0,45.0,0.036202735317779566
3,255,9,1200.0,2.0,2.0,75.0,0.0625
3,961,9,1044.0,2.0,2.0,32.0,0.03065134099616858
3,59,9,1040.0,2.0,1.0,41.59,0.03999038461538462
3,61,9,1125.0,2.0,2.0,36.94,0.032835555555555555
3,1033,11,1278.0,2.0,2.0,59.0,0.04616588419405321
3,283,17,2400.0,6.0,2.0,98.0,0.04083333333333333
3,216,9,1250.0,2.0,1.0,43.0,0.0344
2,1135,16,2400.0,6.0,3.0,125.0,0.052083333333333336
3,691,9,1210.0,2.0,2.0,75.0,0.06198347107438017
3,61,13,1200.0,3.0,2.0,110.0,0.09166666666666666
3,962,11,1157.0,2.0,1.0,57.84,0.04999135695764909
3,901,9,1185.0,2.0,1.0,51.15,0.04316455696202531
3,591,11,1450.0,3.0,3.0,100.0,0.06896551724137931
3,833,11,1859.0,3.0,2.0,121.0,0.0650887573964497
3,138,9,900.0,1.0,1.0,25.0,0.027777777777777776
3,918,11,1305.0,3.0,1.0,60.0,0.04597701149425287
0,1024,11,1200.0,2.0,2.0,100.0,0.08333333333333333
3,1066,0,784.0,1.0,0.0,35.285,0.0450063775510204
3,962,9,1150.0,2.0,0.0,36.8,0.032
0,1163,11,1806.0,3.0,3.0,85.0,0.04706533776301218
3,668,9,1027.0,2.0,2.0,42.0,0.04089581304771178
3,1095,9,1002.0,2.0,1.0,40.08,0.04
3,385,11,1220.0,2.0,1.0,36.21,0.029680327868852458
3,1163,9,1109.0,2.0,1.0,35.22,0.03175834084761046
0,1095,9,1002.0,2.0,1.0,40.08,0.04
3,807,9,1308.0,2.0,1.0,89.04,0.06807339449541285
3,485,9,1232.0,2.0,1.0,69.6,0.05649350649350649
3,470,9,1027.0,2.0,2.0,44.0,0.042843232716650435
0,596,9,1250.0,2.0,2.0,65.0,0.052
2,31,18,900.0,6.0,3.0,170.0,0.18888888888888888
2,577,14,960.0,4.0,2.0,80.0,0.08333333333333333
3,901,9,1255.0,2.0,1.0,53.87,0.04292430278884462
0,84,11,1434.0,3.0,3.0,84.0,0.058577405857740586
0,363,9,925.0,2.0,2.0,30.0,0.032432432432432434
3,540,11,1858.0,3.0,1.0,123.0,0.06620021528525297
0,543,9,1205.0,2.0,1.0,70.0,0.058091286307053944
2,818,12,1500.0,3.0,2.0,90.0,0.06
2,794,12,1200.0,3.0,2.0,200.0,0.16666666666666666
3,776,9,1020.0,2.0,2.0,48.95,0.04799019607843138
3,1066,9,965.0,2.0,1.0,56.0,0.058031088082901555
2,510,18,1200.0,4.0,2.0,90.0,0.075
3,211,9,1636.0,2.0,2.0,82.89,0.05066625916870416
3,678,11,1724.0,3.0,1.0,125.0,0.07250580046403712
3,1163,9,1216.0,2.0,1.0,67.0,0.055098684210526314
3,1171,0,654.0,1.0,1.0,36.25,0.05542813455657492
0,294,14,2460.0,7.0,2.0,80.0,0.032520325203252036
3,72,9,1190.0,2.0,2.0,41.0,0.034453781512605045
2,1062,20,1200.0,5.0,2.0,180.0,0.15
3,256,11,1636.0,3.0,2.0,92.0,0.05623471882640587
3,485,9,1195.0,2.0,2.0,73.0,0.06108786610878661
3,20,9,1250.0,2.0,1.0,67.0,0.0536
3,1163,11,1452.0,3.0,2.0,90.0,0.06198347107438017
3,1066,11,1546.0,3.0,1.0,95.0,0.06144890038809832
0,962,14,3385.5,6.0,0.0,142.0,0.041943582927189485
2,784,10,2260.0,3.0,1.0,80.0,0.035398230088495575
2,1062,14,2700.0,3.0,2.0,90.0,0.03333333333333333
3,522,9,1475.0,2.0,2.0,171.0,0.11593220338983051
0,531,13,3000.0,3.0,2.0,150.0,0.05
0,572,1,375.0,1.0,0.0,26.0,0.06933333333333333
3,171,9,1007.0,2.0,1.0,66.0,0.06554121151936444
2,614,1,1276.0,1.0,0.0,125.0,0.09796238244514106
3,485,9,1020.0,2.0,3.0,47.0,0.04607843137254902
3,698,9,1000.0,2.0,0.0,150.0,0.15
2,1103,10,800.0,3.0,1.0,59.5,0.074375
2,415,16,1200.0,3.0,2.0,95.0,0.07916666666666666
3,742,9,1125.0,2.0,3.0,55.0,0.04888888888888889
2,669,24,1150.0,9.0,2.0,140.0,0.12173913043478261
0,582,11,909.0,2.0,1.0,43.0,0.047304730473047306
3,364,9,1400.0,2.0,3.0,85.0,0.060714285714285714
3,586,9,1152.0,2.0,2.0,61.0,0.05295138888888889
3,1033,9,958.0,2.0,1.0,34.49,0.03600208768267223
3,1163,9,1150.0,2.0,2.0,55.0,0.04782608695652174
3,833,11,2990.0,5.0,1.0,173.0,0.05785953177257525
3,217,9,1310.0,2.0,2.0,85.0,0.0648854961832061
3,507,11,1590.0,2.0,2.0,126.0,0.07924528301886792
3,439,11,1645.0,3.0,2.0,110.0,0.0668693009118541
0,1116,12,1800.0,2.0,2.0,100.0,0.05555555555555555
3,1066,11,1795.0,3.0,2.0,150.0,0.08356545961002786
3,61,9,1100.0,2.0,3.0,35.0,0.031818181818181815
3,1066,0,777.0,1.0,0.0,38.535,0.04959459459459459
3,593,9,925.0,2.0,2.0,70.0,0.07567567567567568
3,205,11,1542.14,3.0,3.0,120.0,0.0778139468530743
3,1066,11,1430.0,2.0,2.0,54.0,0.03776223776223776
3,247,9,1020.0,2.0,2.0,55.0,0.05392156862745098
2,919,14,750.0,2.0,1.0,42.0,0.056
3,385,9,1140.0,2.0,1.0,32.92,0.02887719298245614
0,112,11,967.0,2.0,1.0,45.0,0.04653567735263702
3,476,13,2470.0,4.0,2.0,203.0,0.08218623481781377
0,752,9,850.0,1.0,0.0,35.5,0.04176470588235294
3,1127,9,1100.0,2.0,2.0,32.0,0.02909090909090909
3,1066,11,1697.0,3.0,2.0,110.0,0.0648202710665881
3,1105,9,1250.0,2.0,2.0,47.0,0.0376
3,431,9,1120.0,2.0,2.0,50.0,0.044642857142857144
2,780,14,1200.0,4.0,0.0,95.0,0.07916666666666666
3,476,9,1200.0,2.0,1.0,52.0,0.043333333333333335
3,59,9,1100.0,2.0,1.0,44.0,0.04
3,5,11,1417.0,2.0,2.0,76.0,0.053634438955539876
0,1066,11,1492.0,3.0,1.0,88.0,0.058981233243967826
3,333,11,1498.0,3.0,3.0,79.15,0.052837116154873166
3,678,9,1010.0,2.0,1.0,48.27,0.04779207920792079
3,481,9,1255.0,2.0,2.0,53.5,0.042629482071713146
3,281,9,1050.0,2.0,1.0,35.0,0.03333333333333333
3,478,11,1847.0,3.0,2.0,125.0,0.0676773145641581
3,25,9,1200.0,2.0,2.0,55.0,0.04583333333333333
3,217,9,982.0,2.0,2.0,37.28,0.037963340122199596
3,478,11,2144.6,4.0,2.0,145.0,0.06761167583698592
3,636,9,750.0,2.0,1.0,36.5,0.048666666666666664
3,383,9,919.0,2.0,2.0,35.0,0.03808487486398259
3,256,9,1087.0,2.0,1.0,54.3,0.0499540018399264
0,1040,11,1480.0,3.0,2.0,74.0,0.05
0,1081,9,1180.0,2.0,2.0,52.0,0.04406779661016949
3,559,11,1221.0,3.0,2.0,65.0,0.05323505323505324
3,470,9,1194.0,2.0,2.0,46.0,0.038525963149078725
0,1066,11,2072.0,3.0,2.0,122.0,0.05888030888030888
0,1163,11,1600.0,3.0,2.0,69.0,0.043125
3,948,11,2200.0,3.0,2.0,98.0,0.04454545454545455
3,905,11,1640.0,3.0,3.0,220.0,0.13414634146341464
3,590,9,1253.0,2.0,2.0,81.5,0.0650438946528332
3,485,9,1061.0,2.0,1.0,54.92,0.05176248821866164
3,742,11,1950.0,3.0,2.0,115.0,0.05897435897435897
0,742,9,1250.0,2.0,2.0,68.0,0.0544
3,485,11,1585.0,2.0,3.0,80.0,0.050473186119873815
3,614,11,1452.0,3.0,3.0,60.98,0.04199724517906336
3,604,9,1015.0,2.0,2.0,37.0,0.03645320197044335
3,213,13,2464.5,6.0,0.0,118.0,0.04787989450192737
3,742,9,1125.0,2.0,2.0,56.8,0.05048888888888889
3,385,9,1116.0,2.0,2.0,40.0,0.035842293906810034
0,584,1,400.0,1.0,0.0,35.0,0.0875
3,833,9,1300.0,2.0,2.0,100.0,0.07692307692307693
3,901,9,1419.0,2.0,1.0,60.42,0.042579281183932345
3,878,11,1310.0,2.0,1.0,55.0,0.04198473282442748
3,1069,11,2072.0,4.0,2.0,152.0,0.07335907335907337
0,588,9,1240.0,2.0,1.0,58.58,0.04724193548387096
0,277,11,1565.0,3.0,2.0,98.91,0.06320127795527156
3,256,11,1820.0,3.0,2.0,89.0,0.0489010989010989
2,443,12,2500.0,3.0,1.0,88.0,0.0352
3,499,9,1245.0,2.0,1.0,62.0,0.04979919678714859
3,399,11,1315.0,3.0,1.0,65.0,0.049429657794676805
3,634,11,1410.0,2.0,2.0,73.0,0.05177304964539007
3,328,9,1375.0,2.0,1.0,60.0,0.04363636363636364
3,833,9,1299.0,2.0,2.0,95.0,0.0731331793687452
3,848,9,993.0,2.0,3.0,45.5,0.04582074521651561
2,249,10,1200.0,3.0,0.0,45.0,0.0375
3,698,9,985.0,2.0,1.0,156.0,0.15837563451776648
0,47,14,2400.0,5.0,3.0,180.0,0.075
3,476,11,1255.0,2.0,1.0,95.0,0.07569721115537849
3,493,11,1655.0,3.0,2.0,131.0,0.07915407854984895
3,1163,13,2830.0,5.0,3.0,190.0,0.06713780918727916
0,383,9,550.0,1.0,1.0,15.0,0.02727272727272727
3,172,0,825.0,2.0,1.0,40.0,0.048484848484848485
3,213,11,1634.0,3.0,1.0,111.0,0.06793145654834762
2,655,22,1200.0,6.0,3.0,105.0,0.0875
3,191,9,1222.0,2.0,2.0,80.0,0.06546644844517185
3,431,11,1500.0,3.0,2.0,63.0,0.042
3,84,11,1890.0,4.0,2.0,100.0,0.05291005291005291
3,511,9,850.0,1.0,1.0,39.5,0.04647058823529412
3,1163,9,1295.0,2.0,3.0,78.5,0.06061776061776062
3,962,9,1320.0,2.0,1.0,100.0,0.07575757575757576
0,514,14,950.0,3.0,3.0,179.0,0.18842105263157893
2,476,14,1200.0,4.0,2.0,225.0,0.1875
0,34,14,3000.0,3.0,3.0,170.0,0.056666666666666664
0,473,9,1197.0,2.0,1.0,82.0,0.06850459482038429
3,510,11,1320.0,2.0,3.0,60.0,0.045454545454545456
2,244,16,1180.0,5.0,2.0,98.5,0.08347457627118644
3,1163,0,840.0,1.0,1.0,57.6,0.06857142857142857
3,1163,0,640.0,1.0,0.0,19.83,0.030984374999999998
3,901,11,1693.0,3.0,1.0,71.38,0.042161842882457175
3,653,9,1000.0,2.0,1.0,62.0,0.062
0,164,9,1305.0,2.0,1.0,70.0,0.05363984674329502
0,650,0,450.0,1.0,1.0,18.0,0.04
3,268,0,705.0,1.0,1.0,57.0,0.08085106382978724
3,520,13,750.0,6.0,2.0,75.0,0.1
0,1084,16,4800.0,5.0,2.0,150.0,0.03125
0,1163,11,1991.0,3.0,2.0,104.0,0.052235057759919636
3,211,11,1779.0,3.0,2.0,90.0,0.050590219224283306
3,191,9,870.0,2.0,2.0,38.0,0.04367816091954023
3,1066,11,1595.0,3.0,2.0,120.0,0.07523510971786834
3,614,0,525.0,1.0,1.0,26.0,0.049523809523809526
2,918,14,945.0,5.0,2.0,120.0,0.12698412698412698
3,518,11,2000.0,4.0,2.0,138.0,0.069
3,1171,11,1614.0,3.0,2.0,93.0,0.05762081784386617
3,431,9,1200.0,2.0,3.0,40.0,0.03333333333333333
0,385,11,1150.0,3.0,3.0,46.0,0.04
3,1012,11,1610.0,3.0,2.0,80.48,0.049987577639751556
3,1163,9,1190.0,2.0,2.0,41.0,0.034453781512605045
3,595,9,1050.0,2.0,2.0,50.0,0.047619047619047616
3,59,11,1460.0,2.0,1.0,97.0,0.06643835616438357
2,784,1,600.0,1.0,0.0,33.0,0.055
0,1045,11,1569.0,3.0,0.0,70.0,0.04461440407903123
0,830,12,2600.0,3.0,2.0,147.0,0.05653846153846154
3,388,0,645.0,1.0,0.0,42.5,0.06589147286821706
2,789,14,1200.0,3.0,1.0,180.0,0.15
2,787,12,800.0,3.0,0.0,95.0,0.11875
0,764,10,800.0,2.0,1.0,80.0,0.1
3,742,9,1350.0,2.0,1.0,90.0,0.06666666666666667
3,910,11,1410.0,2.0,2.0,45.12,0.032
3,1163,9,1109.0,2.0,1.0,35.47,0.031983769161406675
0,80,0,800.0,1.0,0.0,72.0,0.09
3,199,9,1215.0,2.0,1.0,68.0,0.05596707818930041
0,876,12,2273.0,4.0,2.0,192.0,0.08446986361636603
3,1106,9,1255.0,2.0,2.0,52.76,0.0420398406374502
3,145,9,1020.0,2.0,1.0,49.0,0.04803921568627451
3,1052,11,1225.0,2.0,2.0,82.0,0.06693877551020408
3,1003,9,1120.0,2.0,1.0,60.0,0.05357142857142857
3,620,11,1225.0,2.0,1.0,69.0,0.0563265306122449
3,962,11,1984.0,4.0,1.0,145.0,0.07308467741935484
3,833,11,2425.0,3.0,1.0,197.0,0.08123711340206186
2,516,12,1200.0,3.0,1.0,56.12,0.046766666666666665
3,248,9,1127.0,2.0,1.0,45.0,0.03992901508429459
0,1163,11,1655.0,3.0,2.0,97.0,0.05861027190332326
3,107,0,500.0,1.0,1.0,14.0,0.028
2,1105,12,1200.0,3.0,1.0,68.38,0.05698333333333333
3,588,9,1000.0,2.0,2.0,43.0,0.043
3,268,9,1225.0,2.0,2.0,47.88,0.039085714285714286
3,498,9,1350.0,2.0,2.0,45.0,0.03333333333333333
2,787,14,600.0,5.0,3.0,95.0,0.15833333333333333
3,948,9,1175.0,2.0,3.0,49.0,0.04170212765957447
3,958,0,655.0,1.0,2.0,27.0,0.04122137404580153
3,499,11,1311.0,2.0,1.0,84.86,0.06472921434019832
2,188,12,600.0,4.0,0.0,90.0,0.15
1,268,9,1000.0,2.0,1.0,38.5,0.0385
3,524,9,1196.0,2.0,1.0,96.0,0.0802675585284281
0,614,11,1050.0,2.0,1.0,59.0,0.05619047619047619
3,1008,11,1275.0,2.0,2.0,52.0,0.0407843137254902
1,491,9,927.0,2.0,1.0,50.0,0.05393743257820928
3,1105,11,1520.0,2.0,3.0,61.0,0.04013157894736842
0,476,9,1333.0,2.0,1.0,104.0,0.07801950487621906
3,1085,0,600.0,1.0,0.0,18.0,0.03
3,73,11,1326.0,2.0,1.0,34.8,0.026244343891402712
3,962,11,1773.5,2.0,2.0,85.125,0.04799830842965887
0,661,9,1370.0,2.0,2.0,125.0,0.09124087591240876
3,661,9,1100.0,2.0,2.0,85.0,0.07727272727272727
3,470,11,1650.0,3.0,3.0,100.0,0.06060606060606061
3,620,11,1917.0,3.0,2.0,132.0,0.06885758998435054
1,359,11,780.0,3.0,2.0,75.0,0.09615384615384616
3,244,9,950.0,2.0,1.0,58.11,0.06116842105263158
3,1048,9,1175.0,2.0,1.0,48.72,0.04146382978723404
3,61,9,1089.0,2.0,1.0,43.55,0.03999081726354453
3,591,11,1804.0,3.0,2.0,175.0,0.09700665188470066
3,493,9,1257.0,2.0,1.0,68.5,0.05449482895783612
3,961,0,650.0,1.0,2.0,19.87,0.030569230769230772
3,1163,11,1850.0,3.0,2.0,150.0,0.08108108108108109
0,1150,14,2800.0,4.0,1.0,200.0,0.07142857142857142
0,1129,9,945.0,2.0,2.0,40.0,0.042328042328042326
3,661,9,1161.0,2.0,1.0,63.85,0.05499569336778639
3,187,11,1630.0,3.0,2.0,51.35,0.03150306748466258
3,545,11,1310.0,2.0,2.0,60.0,0.04580152671755725
3,687,9,750.0,2.0,1.0,28.0,0.037333333333333336
2,1163,12,1200.0,3.0,1.0,67.77,0.056475
3,1153,9,1000.0,2.0,1.0,45.0,0.045
2,833,14,4000.0,4.0,2.0,225.0,0.05625
0,792,9,1315.0,2.0,2.0,70.0,0.053231939163498096
3,948,11,1370.0,2.0,2.0,90.0,0.06569343065693431
2,1092,16,1200.0,4.0,3.0,150.0,0.125
0,217,9,1465.0,3.0,3.0,90.0,0.06143344709897611
2,531,11,20000.0,3.0,2.0,175.0,0.00875
3,383,9,1128.0,2.0,1.0,64.0,0.05673758865248227
3,843,11,1250.0,2.0,2.0,70.0,0.056
3,476,11,1645.0,3.0,2.0,117.0,0.07112462006079028
3,496,11,1284.0,2.0,2.0,75.0,0.05841121495327103
3,476,11,2600.0,3.0,2.0,199.0,0.07653846153846154
